utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 you make him talk in the bathtub, oh,0.0,CHI,INV,3.425999999999931,1496.078,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh, going to rinse you,0.0,INV,CHI,1.6460000000001855,1499.504,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 going to rinse you, you're going to rinse me,0.0,CHI,INV,0.862999999999829,1501.15,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you're going to rinse me, oh no don't get water in my eye,0.0,INV,INV,1.3800000000001091,1502.013,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh no don't get water in my eye, getting the soap out out of your eyes,0.0,INV,CHI,1.8959999999999582,1503.393,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 getting the soap out out of your eyes, oh dear can you get the soap out of my eyes I don't have any hands,0.0,CHI,INV,5.419000000000096,1505.289,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh dear can you get the soap out of my eyes I don't have any hands, I can't wipe the soap out of my eyes,0.0,INV,INV,4.471000000000004,1510.708,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I can't wipe the soap out of my eyes, oh no don't have any hands,0.0,INV,CHI,3.7409999999999854,1515.179,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh no don't have any hands, I don't have any hands isn't that terrible,0.0,CHI,INV,3.1929999999999836,1518.92,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I don't have any hands isn't that terrible, that's terrible yeah,0.0,INV,CHI,1.4629999999999654,1522.113,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 that's terrible yeah, I can't reach my face,0.0,CHI,INV,2.3599999999999,1523.576,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I can't reach my face, that is tough,0.0,INV,MOT,2.1940000000001874,1525.936,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 that is tough, thank you,0.0,MOT,INV,3.091999999999871,1528.13,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 thank you, now what is he doing,0.0,INV,INV,4.0750000000000455,1531.222,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 now what is he doing, he's going to get his towel,0.0,INV,CHI,6.083000000000084,1535.297,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's going to get his towel, he is huh,0.0,CHI,INV,3.5739999999998417,1541.38,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he is huh, you open it,0.0,INV,CHI,1.3150000000000546,1544.954,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you open it, there you go,4.0,CHI,INV,3.324000000000069,1546.269,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 there you go, now this is his comfy comfy his comfy comfy washcloth,0.0,INV,CHI,1.6289999999999054,1553.593,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 now this is his comfy comfy his comfy comfy washcloth, oh is it nice and soft,0.0,CHI,INV,11.139000000000124,1555.222,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh is it nice and soft, yeah and here's his suds,0.0,INV,CHI,2.5269999999998163,1566.361,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah and here's his suds, oh okay,0.0,CHI,INV,2.7110000000000127,1568.888,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh okay, he's got everything he needs for bath time,0.0,INV,INV,1.2799999999999727,1571.599,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's got everything he needs for bath time, okay,0.0,INV,INV,2.1110000000001037,1572.879,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 okay, and there's his toys right here,0.0,INV,CHI,3.175999999999931,1574.99,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 and there's his toys right here, oh and there's all his bath toys,0.0,CHI,INV,1.6290000000001328,1578.166,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh and there's all his bath toys, good he's got everything he needs,0.0,INV,INV,1.3149999999998272,1579.795,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 good he's got everything he needs, this is this is cold enough,0.0,INV,CHI,2.87700000000018,1581.11,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 this is this is cold enough, it's cold water,-0.8500000000001364,CHI,INV,9.759000000000015,1583.987,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 it's cold water, yeah,0.0,INV,CHI,1.3140000000000782,1592.896,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah, is it too cold,0.0,CHI,INV,0.6820000000000164,1594.21,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 is it too cold, no,0.0,INV,CHI,1.26299999999992,1594.892,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 no, no it's just right,0.0,CHI,INV,0.9139999999999873,1596.155,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 no it's just right, it's a little cold,0.0,INV,INV,1.2799999999999727,1597.069,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 it's a little cold, here let's dry these off,0.0,INV,CHI,3.908000000000129,1598.349,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 here let's dry these off, you're drying him off,0.0,CHI,INV,8.277000000000044,1602.257,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you're drying him off, yeah put your toys in here,0.0,INV,CHI,1.3149999999998272,1610.534,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah put your toys in here, putting his toys in the bathtub,0.0,CHI,INV,2.7100000000000364,1611.849,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 putting his toys in the bathtub, what does he hafta play with in the bathtub a rubber duckie,0.0,INV,INV,5.336000000000013,1614.559,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 what does he hafta play with in the bathtub a rubber duckie, this is xxx,-1.0,INV,CHI,6.268000000000029,1619.895,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 this is xxx, yeah he has a rubber duckie,0.0,CHI,CHI,1.2309999999999945,1625.163,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah he has a rubber duckie, he does,0.0,CHI,INV,3.324000000000069,1626.394,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he does, and he has,0.0,INV,CHI,0.4499999999998181,1629.718,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 and he has, what else does he have,0.0,CHI,INV,0.8140000000000782,1630.168,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 what else does he have, he has Jillian in his her bathtub,0.0,INV,CHI,3.7409999999999854,1630.982,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he has Jillian in his her bathtub, oh is that Jillian in her bathtub,-0.0009999999999763531,CHI,INV,4.389000000000124,1634.723,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh is that Jillian in her bathtub, yeah,0.0,INV,CHI,2.0459999999998217,1639.111,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah, wow,0.0,CHI,INV,0.8150000000000546,1641.157,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 wow, and I'm there I'm her mommy,0.0,INV,CHI,1.52800000000002,1641.972,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 and I'm there I'm her mommy, I'm her mommy too and I'm Aladar's mommy too,0.0,CHI,CHI,3.425999999999931,1643.5,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I'm her mommy too and I'm Aladar's mommy too, oh okay,0.0,CHI,INV,4.091000000000122,1646.926,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh okay, oh this can't be Jillian,0.0,INV,CHI,1.1959999999999127,1651.017,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh this can't be Jillian, it can't be Jillian why,0.0,CHI,INV,3.6569999999999254,1652.213,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 it can't be Jillian why, can this be Jillian,0.0,INV,CHI,2.3610000000001037,1655.87,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 can this be Jillian, yeah this could be Jillian,0.0,CHI,INV,2.127999999999929,1658.231,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah this could be Jillian, do you wanna pretend this is Jillian,0.0,INV,INV,1.4470000000001164,1660.359,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 do you wanna pretend this is Jillian, yeah and then he will turn back into Aladar,0.0,INV,CHI,1.7960000000000491,1661.806,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah and then he will turn back into Aladar, oh okay,0.0,CHI,INV,4.619999999999891,1663.602,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh okay, then who's this little dinosaur,0.0,INV,INV,0.7309999999999945,1668.222,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 then who's this little dinosaur, wanna pretend this is Jil Jillian,0.0,INV,CHI,2.129000000000133,1668.953,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 wanna pretend this is Jil Jillian, okay this dinosaur's Jillian,0.0,CHI,INV,6.583999999999833,1671.082,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 okay this dinosaur's Jillian, hi,0.0,INV,INV,1.8940000000000055,1677.666,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hi, so Jillian how are you feeling,-2.19399999999996,INV,CHI,2.19399999999996,1679.56,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 so Jillian how are you feeling, well I'm a little wet,0.0,CHI,INV,3.8230000000000928,1679.56,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 well I'm a little wet, oh why,0.0,INV,CHI,2.27800000000002,1683.383,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh why, I've been in the bathtub a little long,0.0,CHI,INV,1.9800000000000182,1685.661,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I've been in the bathtub a little long, but I just need a towel,0.0,INV,INV,1.7289999999998145,1687.641,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 but I just need a towel, you were Aladar once,0.0,INV,CHI,2.8430000000000746,1689.37,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you were Aladar once, yes I was but now I'm Jillian,0.0,CHI,INV,2.594000000000051,1692.213,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yes I was but now I'm Jillian, you turned in back into Jillian,0.0,INV,CHI,2.7100000000000364,1694.807,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you turned in back into Jillian, yep I did but I still have green spots on me,0.0,CHI,INV,3.8730000000000473,1697.517,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yep I did but I still have green spots on me, oh so you will turn back,0.0,INV,CHI,3.6579999999999018,1701.39,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh so you will turn back, I don't know are they gonna come off,-1.4670000000000982,CHI,INV,3.5090000000000146,1705.048,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I don't know are they gonna come off, you will turn back into Jillian again,0.0,INV,CHI,1.6290000000001328,1707.09,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you will turn back into Jillian again, you think so,0.0,CHI,INV,3.990000000000009,1708.719,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you think so, turn back into Aladar again,0.0,INV,CHI,1.1299999999998818,1712.709,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 turn back into Aladar again, right now am I Aladar now,0.0,CHI,INV,2.52800000000002,1713.839,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 right now am I Aladar now, not yet,0.0,INV,CHI,2.1110000000001037,1716.367,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 not yet, not yet but I will be later,0.0,CHI,INV,0.9819999999999709,1718.478,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 not yet but I will be later, you will be later,0.0,INV,CHI,1.3959999999999582,1719.46,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you will be later, you're little girl gonna turn turn back into a boy little dinosaur,0.0,CHI,CHI,2.741999999999962,1720.856,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you're little girl gonna turn turn back into a boy little dinosaur, oh a little boy dinosaur huh,0.0,CHI,INV,9.111000000000104,1723.598,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh a little boy dinosaur huh, now what what does he do,0.0,INV,INV,2.1949999999999363,1732.709,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 now what what does he do, xxx,0.0,INV,CHI,6.267000000000053,1734.904,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 xxx, ready for your bath little one,0.0,CHI,CHI,4.47199999999998,1741.171,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 ready for your bath little one, yeah I think I'm ready for my bath,0.0,CHI,INV,3.0930000000000746,1745.643,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah I think I'm ready for my bath, okay Jillian,0.0,INV,CHI,2.0279999999997926,1748.736,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 okay Jillian, okay,0.0,CHI,INV,0.9809999999999945,1750.764,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 okay, he's in the bathtub,0.0,INV,INV,2.3610000000001037,1751.745,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's in the bathtub, get all the suds on him,0.0,INV,CHI,1.8610000000001037,1754.106,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 get all the suds on him, he's all soapy,0.0,CHI,INV,4.388999999999896,1755.967,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's all soapy, not yet,0.0,INV,CHI,2.4610000000000127,1760.356,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 not yet, not yet,3.2999999999999545,CHI,INV,1.9449999999999363,1762.817,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 not yet, what else does he need in the bathtub,0.0,INV,INV,1.0640000000000782,1768.062,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 what else does he need in the bathtub, he turned back into Aladar,0.0,INV,CHI,3.2760000000000673,1769.126,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he turned back into Aladar, he's Aladar again,0.0,CHI,INV,6.433999999999969,1772.402,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's Aladar again, yeah h and he's a little boy,0.0,INV,CHI,0.7139999999999418,1778.836,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah h and he's a little boy, he's a little boy dinosaur instead of a little girl dinosaur right,0.0,CHI,INV,3.3070000000000164,1779.55,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 he's a little boy dinosaur instead of a little girl dinosaur right, hi little boy,0.0,INV,CHI,4.389000000000124,1782.857,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hi little boy, hi,0.0,CHI,INV,3.27599999999984,1787.246,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hi, hi,0.0,INV,CHI,1.44600000000014,1790.522,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hi, wanna go in the bathtub,0.0,CHI,CHI,1.3799999999998818,1791.968,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 wanna go in the bathtub, sure I think I need a bath,0.0,CHI,INV,3.490000000000009,1793.348,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 sure I think I need a bath, you make him talk in the bathtub,0.0,INV,CHI,2.7950000000000728,1796.838,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you make him talk in the bathtub, I can't find my soap,0.0,CHI,INV,2.658999999999878,1799.633,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I can't find my soap, oh,0.0,INV,CHI,3.4909999999999854,1802.292,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh, have you seen my soap,-1.2130000000001928,CHI,INV,1.2130000000001928,1805.783,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 have you seen my soap, hm I don't know where that soap is,0.0,INV,INV,1.6290000000001328,1805.783,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hm I don't know where that soap is, don't you make sure that Aladar's with his soap,0.0,INV,CHI,4.722999999999956,1807.412,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 don't you make sure that Aladar's with his soap, hm do you have any soap for me,0.0,CHI,INV,7.711999999999989,1812.135,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 hm do you have any soap for me, I can make soap,0.0,INV,CHI,5.287000000000035,1819.847,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I can make soap, you can make soap,0.0,CHI,INV,2.675999999999931,1825.134,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 you can make soap, yeah,0.0,INV,CHI,0.8990000000001146,1827.81,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 yeah, wow,0.0,CHI,INV,0.9809999999999945,1828.709,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 wow, how do you make soap,11.0,INV,INV,0.6479999999999109,1829.69,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 how do you make soap, what do you make it out of,0.0,INV,INV,2.046000000000049,1841.338,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 what do you make it out of, I don't wanna know,0.0,INV,MOT,4.22199999999998,1843.384,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I don't wanna know, how about this makes the soap better,0.0,MOT,CHI,1.0470000000000255,1847.606,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 how about this makes the soap better, can it be here,0.0,CHI,CHI,5.786000000000058,1848.653,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 can it be here, oh okay,0.0,CHI,INV,6.432999999999993,1854.439,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh okay, is this the soap,0.0,INV,CHI,0.6319999999998345,1860.872,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 is this the soap, it looks like a big bar of soap with a baby in it,0.0,CHI,INV,1.6300000000001091,1861.504,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 it looks like a big bar of soap with a baby in it, no with,0.0,INV,CHI,4.9529999999999745,1863.134,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 no with, oh is the baby the soap,0.0,CHI,INV,1.7129999999999654,1868.087,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 oh is the baby the soap, yeah the baby doesn't say,0.0,INV,CHI,5.602000000000089,1869.8,False,['P2Y07M07D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020707.xml
 I'm a xxx, okay what do you wanna say,0.0,CHI,MOT,7.648,1.0,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay what do you wanna say, I don't know,0.0,MOT,CHI,1.7300000000000004,8.648,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, you don't know,0.0,CHI,MOT,0.8629999999999995,10.378,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 you don't know, I wanna say that I love the tape and I love it that it's in my play room,0.0,MOT,CHI,0.7309999999999999,11.241,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I wanna say that I love the tape and I love it that it's in my play room, I love my my tape in the play room and I love my ta my tape in my music teddy bear tape in my music room,0.0,CHI,CHI,10.092,11.972,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I love my my tape in the play room and I love my ta my tape in my music teddy bear tape in my music room, yeah,0.0,CHI,MOT,16.241,22.064,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 yeah, that makes sense,0.0,MOT,MOT,0.9819999999999993,38.305,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 that makes sense, but right now we're in the play room right,0.0,MOT,MOT,3.2920000000000016,39.287,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 but right now we're in the play room right, yeah,0.0,MOT,CHI,2.6940000000000026,42.579,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 yeah, we're not in our music room,0.0,CHI,MOT,1.0459999999999994,45.273,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 we're not in our music room, I know,0.0,MOT,CHI,1.3969999999999985,46.319,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I know, we're in the play room,-1.5289999999999964,CHI,MOT,1.5289999999999964,47.716,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 we're in the play room, what do you wanna play with,0.0,MOT,MOT,1.6289999999999978,47.716,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what do you wanna play with, and a I wanna tell a story,0.0,MOT,CHI,1.6300000000000026,49.345,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and a I wanna tell a story, okay,0.0,CHI,MOT,8.146,50.975,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
