utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 oh, do you wanna play with those instead,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 do you wanna play with those instead, yeah,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, okay,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, can you you can make flowers even with these,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 can you you can make flowers even with these, mm hm,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 mm hm, so you're going to make a flower what should I make,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so you're going to make a flower what should I make, I dunno don't know,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I dunno don't know, a flower too,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 a flower too, you can make a honey comb too with all,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you can make a honey comb too with all, uh huh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, with the yellow ones,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 with the yellow ones, mm hm,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 mm hm, a honey comb,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 a honey comb, yeah,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, have you made a honey comb before,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 have you made a honey comb before, I don't think I've ever seen that,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I don't think I've ever seen that, uh huh,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, wow,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 wow, let me show you,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 let me show you, did you do that here or did Jeanie you did it at Jeanie's house,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 did you do that here or did Jeanie you did it at Jeanie's house, now maybe I can make a bumble bee to go with your honey comb,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 now maybe I can make a bumble bee to go with your honey comb, okay,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, okay,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, hm,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 hm, you may not be able to do that,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you may not be able to do that, yeah that's a tough one,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah that's a tough one, I dunno don't know,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I dunno don't know, let's see,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 let's see, xxx,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx, I know what,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I know what, xxx has the other one,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx has the other one, that's the one you can use,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that's the one you can use, this is where the bees come in,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 this is where the bees come in, uh huh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, hm that doesn't look much like a bumble bee does it,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 hm that doesn't look much like a bumble bee does it, uh uh,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh uh, not really,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 not really, maybe I'll work on the flower instead,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 maybe I'll work on the flower instead, that the bee's coming too,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that the bee's coming too, is that the bees that goes to the flower,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 is that the bees that goes to the flower, hey missy you just right in the middle of the pattern blocks didn't ya you,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 hey missy you just right in the middle of the pattern blocks didn't ya you, then go to the and then go to the hive,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 then go to the and then go to the hive, okay well it does look kinda kind of like a honey comb,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay well it does look kinda kind of like a honey comb, six sided things,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 six sided things, making a pretty pretty big honey comb aren't I,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 making a pretty pretty big honey comb aren't I, uh huh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, I know that's a little small for you mouth though baby,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I know that's a little small for you mouth though baby, is that a dandelion,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 is that a dandelion, yeah I think so,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah I think so, thank you,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 thank you, so two places,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so two places, oh thank you,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh thank you, how's that for a flower,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how's that for a flower, doesn't look very much like a dandelion,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 doesn't look very much like a dandelion, oh that's cool,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh that's cool, no not like a dandelion anymore,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no not like a dandelion anymore, the dandelion,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 the dandelion, with a green stem and the flower's red and yellow,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 with a green stem and the flower's red and yellow, a dandelion only has yellow,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 a dandelion only has yellow, yeah that's more like a dandelion I think,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah that's more like a dandelion I think, yeah and the yellow things you have are the are the big ones,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah and the yellow things you have are the are the big ones, like maybe this would be,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 like maybe this would be, we can make some more stuff too,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 we can make some more stuff too, I'm gonna make something with the white things,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm gonna make something with the white things, oh you are,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh you are, you want a yellow for the middle like a daisy,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you want a yellow for the middle like a daisy, no it's not gonna xxx,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no it's not gonna xxx, no not a daisy,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no not a daisy, it's gonna be a,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 it's gonna be a, thank you,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 thank you, xxx,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx, that's Margret who's living with us,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that's Margret who's living with us, oh yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh yeah, hi,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 hi, I'm gonna make a lot of white ones,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm gonna make a lot of white ones, what am I gonna do with you,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what am I gonna do with you, I think you were telling me that yesterday,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I think you were telling me that yesterday, it's gonna be a square,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 it's gonna be a square, oh yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh yeah, with,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 with, it's a pretty big flower,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 it's a pretty big flower, are those all the seeds of the flower or are those petals,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 are those all the seeds of the flower or are those petals, petals,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 petals, petals,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 petals, it's gonna be a a su a su a pretty big flower,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 it's gonna be a a su a su a pretty big flower, yeah it is a pretty big flower,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah it is a pretty big flower, that is a very pretty one,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that is a very pretty one, no,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no, this is,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 this is, this is the stem,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 this is the stem, that's the stem,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that's the stem, the yellow or the green,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 the yellow or the green, I'm making a flower,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm making a flower, oh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh, oh,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh, gonna find a yellow,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 gonna find a yellow, let's not xxx,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 let's not xxx, a yellow,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 a yellow, look,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 look, ooh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 ooh, so what's goin on with this flower,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so what's goin on with this flower, it,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 it, is it alive,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 is it alive, yeah,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, okay,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, what do you wanna make next,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what do you wanna make next, hm how xxx,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 hm how xxx, how an animal,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how an animal, how about somebody else make something now,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how about somebody else make something now, oh how a lion,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh how a lion, that's what I was thinkin,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that's what I was thinkin, how some yellow ones,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how some yellow ones, yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, okay,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, maybe you could make somethin,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 maybe you could make somethin, what did you say,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what did you say, maybe you could make a lion,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 maybe you could make a lion, okay,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, does that look like the lion's mane,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 does that look like the lion's mane, okay,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, you think,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you think, that can be a lion's mane,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that can be a lion's mane, is that like his face with all the fur,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 is that like his face with all the fur, uh huh,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, you done with playing blocks,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you done with playing blocks, no,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no, no,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no, you just feel like a somersault now,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you just feel like a somersault now, uh uh,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh uh, where did you go,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 where did you go, how about you show us,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how about you show us, I wanna clean them up,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I wanna clean them up, you wanna clean up and then will you show me your yoga,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you wanna clean up and then will you show me your yoga, so do you wanna clean up the blocks first,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so do you wanna clean up the blocks first, I I wanna xxx,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I I wanna xxx, so we can make some room for ya you,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so we can make some room for ya you, let's see,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 let's see, xxx,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx, Monica does the childrens yoga in the Summer time,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 Monica does the childrens yoga in the Summer time, and Emma took that this Summer and last Summer,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 and Emma took that this Summer and last Summer, stop it,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 stop it, I'm having trouble with Avril,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm having trouble with Avril, are you having trouble with Avril,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
